user_id,created_at,company_id,language,activated_at,state
15866.0,2014-07-15T02:00:37,4407.0,german,2014-07-15T02:01:59,active
15867.0,2014-07-15T01:18:45,4333.0,english,2014-07-15T01:19:53,active
15868.0,2014-07-15T10:13:59,10757.0,english,2014-07-15T10:15:05,active
15869.0,2014-07-15T15:20:08,7440.0,italian,2014-07-15T15:21:34,active
15870.0,2014-07-15T13:11:22,87.0,french,2014-07-15T13:12:56,active
15871.0,2014-07-15T16:54:38,1.0,english,,pending
15872.0,2014-07-15T16:38:44,4864.0,german,,pending
15873.0,2014-07-15T07:36:45,1.0,english,2014-07-15T07:38:12,active
15874.0,2014-07-15T21:03:36,57.0,english,2014-07-15T21:05:05,active
15875.0,2014-07-15T12:35:19,2.0,english,2014-07-15T12:36:42,active
15876.0,2014-07-15T17:02:05,118.0,italian,2014-07-15T17:03:22,active
15877.0,2014-07-15T07:10:29,9768.0,indian,2014-07-15T07:12:02,active
15878.0,2014-07-15T09:45:49,7881.0,japanese,2014-07-15T09:46:52,active
15879.0,2014-07-15T15:28:55,1.0,english,2014-07-15T15:30:22,active
15880.0,2014-07-15T16:56:38,1.0,english,,pending
15881.0,2014-07-15T08:06:47,413.0,japanese,2014-07-15T08:08:10,active
15882.0,2014-07-15T10:58:27,65.0,spanish,2014-07-15T11:00:01,active
15883.0,2014-07-15T17:12:11,2671.0,french,2014-07-15T17:13:45,active
15884.0,2014-07-15T11:13:20,9667.0,spanish,2014-07-15T11:14:56,active
15885.0,2014-07-15T10:47:30,10211.0,japanese,,pending
15886.0,2014-07-15T13:28:55,4429.0,english,,pending
15887.0,2014-07-15T09:15:25,9178.0,english,,pending
15888.0,2014-07-15T16:20:50,6.0,english,,pending
15889.0,2014-07-15T17:50:18,33.0,english,2014-07-15T17:52:05,active
15890.0,2014-07-15T11:45:40,1.0,japanese,2014-07-15T11:47:02,active
15891.0,2014-07-15T17:04:20,2639.0,indian,2014-07-15T17:05:57,active
15892.0,2014-07-15T16:48:10,7056.0,spanish,2014-07-15T16:49:53,active
15893.0,2014-07-15T22:51:36,12808.0,english,2014-07-15T22:52:49,active
15894.0,2014-07-15T10:05:14,8590.0,english,,pending
15895.0,2014-07-15T16:47:57,9042.0,spanish,2014-07-15T16:49:32,active
15896.0,2014-07-15T12:10:46,3014.0,korean,2014-07-15T12:12:20,active
15897.0,2014-07-15T01:36:06,4140.0,english,,pending
15898.0,2014-07-15T12:38:44,7210.0,english,2014-07-15T12:40:21,active
15899.0,2014-07-15T17:08:08,1.0,english,2014-07-15T17:09:24,active
15900.0,2014-07-15T18:19:14,35.0,spanish,,pending
15901.0,2014-07-15T14:54:03,2807.0,german,,pending
15902.0,2014-07-15T15:04:31,5480.0,english,2014-07-15T15:06:05,active
15903.0,2014-07-15T12:08:05,50.0,english,,pending
15904.0,2014-07-15T13:57:06,2.0,english,,pending
15905.0,2014-07-15T02:04:05,1919.0,japanese,2014-07-15T02:05:08,active
15906.0,2014-07-15T11:59:52,12372.0,japanese,2014-07-15T12:01:33,active
15907.0,2014-07-16T15:01:02,47.0,english,,pending
15908.0,2014-07-16T09:04:20,2238.0,english,,pending
15909.0,2014-07-16T07:00:13,12235.0,english,,pending
15910.0,2014-07-16T19:48:22,5289.0,english,,pending
15911.0,2014-07-16T13:33:27,6237.0,french,2014-07-16T13:34:55,active
15912.0,2014-07-16T18:32:14,45.0,german,,pending
15913.0,2014-07-16T10:27:02,1480.0,english,2014-07-16T10:28:38,active
15914.0,2014-07-16T17:31:28,8862.0,french,2014-07-16T17:32:48,active
15915.0,2014-07-16T20:08:02,121.0,english,2014-07-16T20:09:40,active
15916.0,2014-07-16T17:29:17,2.0,french,2014-07-16T17:30:44,active
15917.0,2014-07-16T16:16:51,10088.0,english,2014-07-16T16:18:11,active
15918.0,2014-07-16T18:43:15,53.0,italian,2014-07-16T18:44:36,active
15919.0,2014-07-16T12:20:52,4748.0,german,,pending
15920.0,2014-07-16T10:02:10,10725.0,english,,pending
15921.0,2014-07-16T17:18:08,2.0,french,,pending
15922.0,2014-07-16T06:53:53,12248.0,spanish,,pending
15923.0,2014-07-16T07:27:16,11850.0,english,,pending
15924.0,2014-07-16T08:21:25,126.0,english,,pending
15925.0,2014-07-16T17:03:01,268.0,english,,pending
15926.0,2014-07-16T06:46:22,2.0,english,2014-07-16T06:48:01,active
15927.0,2014-07-16T11:15:45,5743.0,english,2014-07-16T11:17:17,active
15928.0,2014-07-16T15:12:28,1.0,portugese,2014-07-16T15:13:43,active
15929.0,2014-07-16T12:29:22,3352.0,english,,pending
15930.0,2014-07-16T19:23:04,9936.0,indian,2014-07-16T19:24:37,active
15931.0,2014-07-16T17:56:29,12.0,english,,pending
15932.0,2014-07-16T09:57:16,1.0,arabic,,pending
15933.0,2014-07-16T22:44:22,50.0,spanish,,pending
15934.0,2014-07-16T16:16:40,5954.0,french,2014-07-16T16:18:10,active
15935.0,2014-07-16T12:27:09,2455.0,english,2014-07-16T12:28:23,active
15936.0,2014-07-16T10:45:36,4909.0,english,,pending
15937.0,2014-07-16T14:27:45,10499.0,english,,pending
15938.0,2014-07-16T09:11:37,9513.0,english,,pending
15939.0,2014-07-16T10:00:11,165.0,indian,,pending
15940.0,2014-07-16T16:31:12,5639.0,french,2014-07-16T16:33:03,active
15941.0,2014-07-16T12:45:31,7548.0,english,,pending
15942.0,2014-07-16T06:58:39,4309.0,english,,pending
15943.0,2014-07-16T06:36:05,10084.0,english,,pending
15944.0,2014-07-16T08:59:22,5789.0,spanish,,pending
15945.0,2014-07-16T01:09:49,19.0,spanish,2014-07-16T01:11:27,active
15946.0,2014-07-16T12:57:56,9285.0,french,2014-07-16T12:59:25,active
15947.0,2014-07-16T07:12:13,4.0,english,,pending
15948.0,2014-07-16T07:13:10,2264.0,english,2014-07-16T07:14:43,active
15949.0,2014-07-16T11:19:24,1.0,english,,pending
15950.0,2014-07-16T12:17:45,7976.0,german,2014-07-16T12:19:22,active
15951.0,2014-07-16T13:07:14,9.0,english,2014-07-16T13:08:44,active
15952.0,2014-07-16T19:13:02,885.0,english,2014-07-16T19:14:43,active
15953.0,2014-07-16T17:17:52,9759.0,english,2014-07-16T17:19:19,active
15954.0,2014-07-16T11:41:37,10715.0,english,,pending
15955.0,2014-07-16T13:15:46,25.0,english,2014-07-16T13:17:07,active
15956.0,2014-07-16T16:00:03,8091.0,english,,pending
15957.0,2014-07-16T12:06:22,10416.0,french,2014-07-16T12:08:10,active
15958.0,2014-07-16T10:15:28,7900.0,indian,,pending
15959.0,2014-07-16T13:28:39,5.0,italian,,pending
15960.0,2014-07-16T17:09:56,2.0,english,,pending
15961.0,2014-07-16T08:06:37,6.0,indian,2014-07-16T08:07:53,active
15962.0,2014-07-16T09:54:10,34.0,french,,pending
15963.0,2014-07-16T11:45:55,10301.0,portugese,2014-07-16T11:47:35,active
15964.0,2014-07-16T13:34:42,6.0,spanish,,pending
15965.0,2014-07-16T10:29:48,3302.0,english,,pending
15966.0,2014-07-16T12:27:45,1.0,spanish,2014-07-16T12:29:15,active
15967.0,2014-07-16T11:13:42,784.0,spanish,2014-07-16T11:15:08,active
15968.0,2014-07-16T15:28:13,12072.0,english,2014-07-16T15:29:27,active
15969.0,2014-07-16T12:47:35,7978.0,english,,pending
15970.0,2014-07-16T12:27:13,6672.0,german,,pending
15971.0,2014-07-16T22:40:28,8231.0,english,2014-07-16T22:41:50,active
15972.0,2014-07-16T07:30:48,6406.0,english,,pending
15973.0,2014-07-16T10:41:19,4259.0,english,2014-07-16T10:42:49,active
15974.0,2014-07-16T11:58:04,12905.0,english,,pending
15975.0,2014-07-16T07:18:28,366.0,japanese,,pending
15976.0,2014-07-17T14:52:43,1515.0,english,,pending
15977.0,2014-07-17T18:11:22,3111.0,english,2014-07-17T18:12:55,active
15978.0,2014-07-17T05:31:40,12558.0,english,,pending
15979.0,2014-07-17T03:52:11,3265.0,english,,pending
15980.0,2014-07-17T13:00:55,8634.0,english,,pending
15981.0,2014-07-17T09:23:30,8144.0,english,2014-07-17T09:25:09,active
15982.0,2014-07-17T16:07:03,2583.0,english,,pending
15983.0,2014-07-17T04:50:51,9.0,english,2014-07-17T04:52:10,active
15984.0,2014-07-17T07:49:26,5404.0,english,,pending
15985.0,2014-07-17T10:02:54,238.0,indian,2014-07-17T10:04:18,active
15986.0,2014-07-17T13:36:43,704.0,arabic,2014-07-17T13:38:13,active
15987.0,2014-07-17T16:52:04,1.0,english,,pending
15988.0,2014-07-17T13:32:00,2.0,english,2014-07-17T13:33:21,active
15989.0,2014-07-17T01:35:28,10767.0,english,,pending
15990.0,2014-07-17T12:45:08,3045.0,french,,pending
15991.0,2014-07-17T08:15:55,3686.0,english,,pending
15992.0,2014-07-17T18:46:20,11600.0,spanish,2014-07-17T18:48:11,active
15993.0,2014-07-17T03:23:17,9977.0,english,2014-07-17T03:24:36,active
15994.0,2014-07-17T13:14:47,9990.0,japanese,,pending
15995.0,2014-07-17T11:44:15,1240.0,indian,,pending
15996.0,2014-07-17T19:30:19,1738.0,english,,pending
15997.0,2014-07-17T12:00:17,1.0,english,2014-07-17T12:01:43,active
15998.0,2014-07-17T17:55:20,8322.0,chinese,2014-07-17T17:56:34,active
15999.0,2014-07-17T13:12:53,10569.0,english,,pending
16000.0,2014-07-17T17:17:00,1169.0,english,2014-07-17T17:18:25,active
16001.0,2014-07-17T11:54:34,604.0,french,,pending
16002.0,2014-07-17T00:52:37,8956.0,english,,pending
16003.0,2014-07-17T10:52:27,1694.0,french,,pending
16004.0,2014-07-17T08:03:15,4222.0,spanish,,pending
16005.0,2014-07-17T03:49:49,8.0,english,,pending
16006.0,2014-07-17T15:30:57,12008.0,japanese,2014-07-17T15:32:03,active
16007.0,2014-07-17T18:26:46,12.0,english,2014-07-17T18:28:05,active
16008.0,2014-07-17T15:31:31,10418.0,russian,2014-07-17T15:33:10,active
16009.0,2014-07-17T15:17:46,459.0,french,2014-07-17T15:19:20,active
16010.0,2014-07-17T15:37:30,341.0,arabic,2014-07-17T15:39:08,active
16011.0,2014-07-17T15:24:21,3746.0,portugese,2014-07-17T15:25:51,active
16012.0,2014-07-17T13:09:58,11498.0,italian,,pending
16013.0,2014-07-17T15:13:01,12.0,english,2014-07-17T15:14:34,active
16014.0,2014-07-17T10:57:16,79.0,english,,pending
16015.0,2014-07-17T18:28:14,3080.0,french,2014-07-17T18:29:42,active
16016.0,2014-07-17T18:13:02,3227.0,english,,pending
16017.0,2014-07-17T19:31:07,3603.0,english,,pending
16018.0,2014-07-17T15:27:45,115.0,english,2014-07-17T15:29:18,active
16019.0,2014-07-17T21:27:45,2910.0,english,,pending
16020.0,2014-07-17T21:09:37,1524.0,japanese,,pending
16021.0,2014-07-17T19:46:33,19.0,english,,pending
16022.0,2014-07-17T10:59:50,8254.0,indian,,pending
16023.0,2014-07-17T00:22:58,4473.0,english,2014-07-17T00:24:31,active
16024.0,2014-07-17T09:24:23,11035.0,german,2014-07-17T09:26:03,active
16025.0,2014-07-17T07:03:38,10115.0,arabic,,pending
16026.0,2014-07-17T07:49:07,2120.0,english,2014-07-17T07:50:57,active
16027.0,2014-07-17T18:00:31,123.0,english,,pending
16028.0,2014-07-17T17:42:15,7751.0,english,,pending
16029.0,2014-07-17T01:55:21,5499.0,english,2014-07-17T01:56:59,active
16030.0,2014-07-17T13:12:31,9322.0,korean,,pending
16031.0,2014-07-17T01:21:37,39.0,english,2014-07-17T01:23:03,active
16032.0,2014-07-17T08:36:03,181.0,indian,,pending
16033.0,2014-07-17T18:57:41,4885.0,german,,pending
16034.0,2014-07-17T10:12:16,3496.0,english,,pending
16035.0,2014-07-17T17:25:06,4.0,arabic,2014-07-17T17:26:53,active
16036.0,2014-07-17T10:26:35,10.0,spanish,,pending
16037.0,2014-07-17T13:51:11,263.0,french,,pending
16038.0,2014-07-17T14:24:13,4331.0,english,2014-07-17T14:25:52,active
16039.0,2014-07-17T14:04:54,6414.0,english,,pending
16040.0,2014-07-17T13:24:06,11.0,spanish,,pending
16041.0,2014-07-17T17:49:07,259.0,english,2014-07-17T17:50:43,active
16042.0,2014-07-17T11:22:04,2.0,english,2014-07-17T11:23:55,active
16043.0,2014-07-17T01:23:49,457.0,german,2014-07-17T01:25:20,active
16044.0,2014-07-17T15:41:55,2405.0,english,2014-07-17T15:43:17,active
16045.0,2014-07-17T13:53:21,702.0,english,,pending
16046.0,2014-07-17T15:59:14,8541.0,arabic,2014-07-17T16:00:37,active
16047.0,2014-07-17T02:39:39,9570.0,english,2014-07-17T02:41:08,active
16048.0,2014-07-17T13:23:24,3030.0,chinese,,pending
16049.0,2014-07-18T11:09:03,521.0,japanese,,pending
16050.0,2014-07-18T11:48:38,941.0,english,2014-07-18T11:50:08,active
16051.0,2014-07-18T11:13:05,3240.0,english,2014-07-18T11:14:27,active
16052.0,2014-07-18T18:18:46,9.0,french,2014-07-18T18:20:21,active
16053.0,2014-07-18T12:35:45,8867.0,english,,pending
16054.0,2014-07-18T14:23:10,9.0,english,2014-07-18T14:24:21,active
16055.0,2014-07-18T13:50:36,11015.0,english,,pending
16056.0,2014-07-18T16:48:31,1.0,english,2014-07-18T16:49:59,active
16057.0,2014-07-18T17:02:50,6065.0,english,,pending
16058.0,2014-07-18T10:30:43,8335.0,spanish,,pending
16059.0,2014-07-18T18:58:33,524.0,english,,pending
16060.0,2014-07-18T09:55:04,8901.0,english,,pending
16061.0,2014-07-18T08:50:23,6.0,english,,pending
16062.0,2014-07-18T18:58:54,98.0,english,,pending
16063.0,2014-07-18T18:55:59,8196.0,english,2014-07-18T18:57:29,active
16064.0,2014-07-18T15:33:28,1.0,english,,pending
16065.0,2014-07-18T12:29:09,35.0,indian,,pending
16066.0,2014-07-18T11:48:02,7414.0,english,,pending
16067.0,2014-07-18T12:46:08,5039.0,italian,2014-07-18T12:47:35,active
16068.0,2014-07-18T10:36:24,182.0,russian,2014-07-18T10:37:56,active
16069.0,2014-07-18T13:40:15,10934.0,english,,pending
16070.0,2014-07-18T13:54:55,6212.0,english,2014-07-18T13:56:22,active
16071.0,2014-07-18T10:59:32,19.0,russian,,pending
16072.0,2014-07-18T10:00:34,6.0,french,2014-07-18T10:02:05,active
16073.0,2014-07-18T15:39:39,1.0,english,2014-07-18T15:41:22,active
16074.0,2014-07-18T08:48:18,6809.0,english,,pending
16075.0,2014-07-18T11:18:08,8921.0,korean,,pending
16076.0,2014-07-18T17:47:54,1.0,english,,pending
16077.0,2014-07-18T14:17:25,6821.0,english,,pending
16078.0,2014-07-18T01:52:07,107.0,german,2014-07-18T01:53:47,active
16079.0,2014-07-18T14:15:33,2782.0,english,2014-07-18T14:16:58,active
16080.0,2014-07-18T15:18:51,3988.0,english,,pending
16081.0,2014-07-18T15:12:00,7441.0,english,2014-07-18T15:13:33,active
16082.0,2014-07-18T11:12:04,12039.0,english,2014-07-18T11:13:33,active
16083.0,2014-07-18T17:02:27,1.0,arabic,,pending
16084.0,2014-07-18T12:36:00,1192.0,english,2014-07-18T12:37:36,active
16085.0,2014-07-18T08:43:05,157.0,german,,pending
16086.0,2014-07-18T14:35:57,38.0,chinese,,pending
16087.0,2014-07-18T09:25:49,1114.0,arabic,2014-07-18T09:27:03,active
16088.0,2014-07-18T18:24:39,7425.0,german,2014-07-18T18:26:17,active
16089.0,2014-07-18T13:04:21,144.0,spanish,2014-07-18T13:06:01,active
16090.0,2014-07-18T17:05:28,4755.0,english,2014-07-18T17:06:43,active
16091.0,2014-07-18T08:02:11,3630.0,spanish,,pending
16092.0,2014-07-18T10:04:09,11511.0,portugese,2014-07-18T10:05:26,active
16093.0,2014-07-18T23:59:07,8970.0,spanish,,pending
16094.0,2014-07-18T00:18:10,9012.0,english,2014-07-18T00:20:00,active
16095.0,2014-07-18T12:00:25,2660.0,english,,pending
16096.0,2014-07-18T17:10:36,7.0,english,2014-07-18T17:12:02,active
16097.0,2014-07-18T17:46:15,617.0,english,,pending
16098.0,2014-07-18T12:26:15,100.0,german,2014-07-18T12:27:30,active
16099.0,2014-07-18T12:48:07,7138.0,english,2014-07-18T12:49:37,active
16100.0,2014-07-18T18:20:41,9430.0,chinese,,pending
16101.0,2014-07-18T14:33:49,12202.0,korean,2014-07-18T14:35:09,active
16102.0,2014-07-18T06:33:42,10342.0,english,,pending
16103.0,2014-07-18T22:30:26,8074.0,spanish,,pending
16104.0,2014-07-18T11:56:05,8038.0,english,,pending
16105.0,2014-07-18T03:54:57,3734.0,portugese,2014-07-18T03:56:29,active
16106.0,2014-07-18T12:33:13,11420.0,english,,pending
16107.0,2014-07-18T16:29:11,15.0,german,2014-07-18T16:30:42,active
16108.0,2014-07-18T12:16:33,1.0,english,,pending
16109.0,2014-07-18T07:39:07,275.0,french,,pending
16110.0,2014-07-18T04:20:17,4959.0,english,2014-07-18T04:22:07,active
16111.0,2014-07-18T15:03:49,7.0,german,2014-07-18T15:05:28,active
16112.0,2014-07-18T02:17:33,20.0,english,2014-07-18T02:19:11,active
16113.0,2014-07-18T16:01:42,25.0,german,2014-07-18T16:03:04,active
16114.0,2014-07-18T15:04:54,100.0,english,,pending
16115.0,2014-07-18T08:34:00,8529.0,french,,pending
16116.0,2014-07-18T16:33:12,11586.0,spanish,,pending
16117.0,2014-07-18T19:37:30,8918.0,english,,pending
16118.0,2014-07-18T17:31:08,7400.0,english,2014-07-18T17:32:49,active
16119.0,2014-07-18T19:54:05,2.0,english,2014-07-18T19:55:16,active
16120.0,2014-07-18T13:25:25,5479.0,english,2014-07-18T13:26:44,active
16121.0,2014-07-18T19:38:42,8431.0,english,,pending
16122.0,2014-07-19T18:53:57,6815.0,english,2014-07-19T18:55:33,active
16123.0,2014-07-19T21:21:19,5891.0,english,2014-07-19T21:22:45,active
16124.0,2014-07-19T23:04:17,3.0,english,,pending
16125.0,2014-07-19T13:51:55,2.0,german,,pending
16126.0,2014-07-19T03:47:50,5982.0,german,,pending
16127.0,2014-07-19T17:51:05,9800.0,spanish,,pending
16128.0,2014-07-19T17:47:07,2.0,french,2014-07-19T17:48:34,active
16129.0,2014-07-19T11:50:07,1.0,english,,pending
16130.0,2014-07-19T18:47:23,1.0,english,2014-07-19T18:48:48,active
16131.0,2014-07-19T12:54:04,1273.0,spanish,,pending
16132.0,2014-07-19T15:19:10,5510.0,english,2014-07-19T15:20:41,active
16133.0,2014-07-19T12:42:32,2506.0,english,2014-07-19T12:44:04,active
16134.0,2014-07-19T08:42:34,8296.0,italian,2014-07-19T08:43:48,active
16135.0,2014-07-19T23:09:37,8175.0,english,2014-07-19T23:11:14,active
16136.0,2014-07-19T15:38:20,5925.0,english,,pending
16137.0,2014-07-19T07:05:16,12565.0,portugese,,pending
16138.0,2014-07-19T10:18:54,33.0,russian,,pending
16139.0,2014-07-19T16:12:53,8743.0,english,,pending
16140.0,2014-07-19T16:12:28,5475.0,spanish,2014-07-19T16:14:08,active
16141.0,2014-07-19T17:58:57,8316.0,spanish,2014-07-19T18:00:28,active
16142.0,2014-07-19T10:28:16,10861.0,indian,,pending
16143.0,2014-07-19T12:50:06,12880.0,portugese,,pending
16144.0,2014-07-19T10:32:47,3017.0,english,,pending
16145.0,2014-07-19T13:45:20,1166.0,spanish,,pending
16146.0,2014-07-20T05:32:19,3116.0,spanish,,pending
16147.0,2014-07-20T18:56:18,9897.0,english,,pending
16148.0,2014-07-20T05:12:30,12693.0,english,,pending
16149.0,2014-07-20T14:09:28,2.0,russian,2014-07-20T14:10:40,active
16150.0,2014-07-20T10:10:50,11781.0,indian,,pending
16151.0,2014-07-20T19:45:04,3589.0,english,,pending
16152.0,2014-07-20T02:22:24,1.0,english,2014-07-20T02:23:35,active
16153.0,2014-07-20T12:24:08,68.0,english,,pending
16154.0,2014-07-20T18:31:22,4075.0,english,2014-07-20T18:32:49,active
16155.0,2014-07-20T12:11:39,3517.0,japanese,,pending
16156.0,2014-07-20T06:54:59,2592.0,spanish,2014-07-20T06:56:39,active
16157.0,2014-07-20T19:15:34,19.0,chinese,,pending
16158.0,2014-07-20T15:28:28,6144.0,english,,pending
16159.0,2014-07-20T16:35:57,1.0,german,2014-07-20T16:37:36,active
16160.0,2014-07-20T14:08:48,11363.0,russian,2014-07-20T14:10:29,active
16161.0,2014-07-20T09:26:10,12057.0,english,2014-07-20T09:27:39,active
16162.0,2014-07-20T15:13:36,32.0,english,,pending
16163.0,2014-07-20T17:28:06,2826.0,indian,2014-07-20T17:29:53,active
16164.0,2014-07-20T09:15:41,6373.0,english,2014-07-20T09:17:21,active
16165.0,2014-07-20T12:11:36,11956.0,english,,pending
16166.0,2014-07-20T11:06:50,18.0,english,,pending
16167.0,2014-07-20T08:25:30,38.0,indian,2014-07-20T08:27:01,active
16168.0,2014-07-21T10:56:33,978.0,russian,2014-07-21T10:58:06,active
16169.0,2014-07-21T08:16:33,3864.0,spanish,2014-07-21T08:17:44,active
16170.0,2014-07-21T11:05:45,6354.0,english,2014-07-21T11:07:15,active
16171.0,2014-07-21T09:41:17,11889.0,english,2014-07-21T09:42:43,active
16172.0,2014-07-21T14:35:40,1454.0,english,2014-07-21T14:37:05,active
16173.0,2014-07-21T19:16:06,390.0,english,2014-07-21T19:17:59,active
16174.0,2014-07-21T16:09:07,6478.0,english,,pending
16175.0,2014-07-21T17:14:19,4904.0,portugese,2014-07-21T17:15:51,active
16176.0,2014-07-21T17:01:53,11152.0,german,2014-07-21T17:03:17,active
16177.0,2014-07-21T07:45:30,101.0,english,,pending
16178.0,2014-07-21T15:55:32,6575.0,english,2014-07-21T15:57:21,active
16179.0,2014-07-21T19:39:20,5835.0,chinese,,pending
16180.0,2014-07-21T08:09:00,10560.0,english,2014-07-21T08:10:10,active
16181.0,2014-07-21T13:54:04,10095.0,english,2014-07-21T13:55:29,active
16182.0,2014-07-21T06:42:18,5992.0,japanese,,pending
16183.0,2014-07-21T16:44:31,1.0,french,,pending
16184.0,2014-07-21T10:13:07,231.0,english,,pending
16185.0,2014-07-21T17:33:19,3119.0,arabic,2014-07-21T17:35:01,active
16186.0,2014-07-21T10:11:18,1553.0,german,2014-07-21T10:12:54,active
16187.0,2014-07-21T17:17:52,3.0,russian,2014-07-21T17:19:26,active
16188.0,2014-07-21T16:17:06,5410.0,english,2014-07-21T16:18:35,active
16189.0,2014-07-21T18:13:50,8197.0,english,2014-07-21T18:15:12,active
16190.0,2014-07-21T11:13:06,3458.0,japanese,,pending
16191.0,2014-07-21T18:25:09,8865.0,english,2014-07-21T18:26:37,active
16192.0,2014-07-21T01:49:32,11156.0,english,,pending
16193.0,2014-07-21T09:57:06,4573.0,german,2014-07-21T09:58:41,active
16194.0,2014-07-21T14:44:22,10754.0,german,,pending
16195.0,2014-07-21T06:07:14,901.0,french,2014-07-21T06:08:21,active
16196.0,2014-07-21T18:16:40,7166.0,english,2014-07-21T18:18:03,active
16197.0,2014-07-21T13:04:05,8026.0,english,2014-07-21T13:05:32,active
16198.0,2014-07-21T10:10:31,12236.0,english,,pending
16199.0,2014-07-21T13:12:33,4714.0,japanese,2014-07-21T13:13:49,active
16200.0,2014-07-21T16:03:08,4.0,japanese,,pending
16201.0,2014-07-21T18:49:35,143.0,italian,,pending
16202.0,2014-07-21T18:04:12,3775.0,english,,pending
16203.0,2014-07-21T10:53:29,6004.0,english,2014-07-21T10:54:51,active
16204.0,2014-07-21T12:09:09,1478.0,english,2014-07-21T12:10:41,active
16205.0,2014-07-21T09:38:51,4006.0,english,,pending
16206.0,2014-07-21T09:23:37,11764.0,english,2014-07-21T09:25:09,active
16207.0,2014-07-21T17:55:57,2400.0,english,,pending
16208.0,2014-07-21T18:12:50,275.0,english,2014-07-21T18:14:30,active
16209.0,2014-07-21T17:33:54,3.0,english,,pending
16210.0,2014-07-21T10:25:17,3.0,english,,pending
16211.0,2014-07-21T17:19:46,6257.0,arabic,2014-07-21T17:21:15,active
16212.0,2014-07-21T13:10:39,12749.0,italian,2014-07-21T13:12:14,active
16213.0,2014-07-21T10:43:34,9849.0,english,2014-07-21T10:44:50,active
16214.0,2014-07-21T02:33:53,698.0,german,,pending
16215.0,2014-07-21T18:22:25,3854.0,russian,,pending
16216.0,2014-07-21T13:41:00,11195.0,italian,,pending
16217.0,2014-07-21T12:35:25,4724.0,english,,pending
16218.0,2014-07-21T10:20:15,8873.0,english,2014-07-21T10:21:47,active
16219.0,2014-07-21T16:28:20,11453.0,english,2014-07-21T16:29:47,active
16220.0,2014-07-21T05:50:31,5379.0,english,,pending
16221.0,2014-07-21T20:57:53,7573.0,french,2014-07-21T20:59:19,active
16222.0,2014-07-21T18:39:11,12387.0,english,2014-07-21T18:40:32,active
16223.0,2014-07-21T18:44:53,10819.0,german,2014-07-21T18:46:22,active
16224.0,2014-07-21T11:45:27,42.0,english,2014-07-21T11:46:53,active
16225.0,2014-07-21T08:11:03,7222.0,english,,pending
16226.0,2014-07-21T16:08:07,8385.0,english,,pending
16227.0,2014-07-21T18:22:52,7.0,english,2014-07-21T18:24:35,active
16228.0,2014-07-21T18:58:11,11391.0,french,2014-07-21T18:59:35,active
16229.0,2014-07-21T09:07:29,8117.0,english,2014-07-21T09:08:53,active
16230.0,2014-07-21T11:09:51,12078.0,arabic,2014-07-21T11:11:25,active
16231.0,2014-07-21T11:45:47,15.0,japanese,,pending
16232.0,2014-07-21T11:45:29,5803.0,english,2014-07-21T11:46:58,active
16233.0,2014-07-21T15:07:02,766.0,italian,,pending
16234.0,2014-07-21T15:51:48,2735.0,spanish,2014-07-21T15:53:31,active
16235.0,2014-07-21T19:20:58,29.0,spanish,,pending
16236.0,2014-07-21T23:28:23,2359.0,english,2014-07-21T23:30:08,active
16237.0,2014-07-21T08:18:37,2.0,portugese,,pending
16238.0,2014-07-21T15:23:01,146.0,russian,,pending
16239.0,2014-07-21T15:32:33,1.0,english,,pending
16240.0,2014-07-21T01:09:14,12715.0,arabic,,pending
16241.0,2014-07-21T10:31:55,531.0,english,,pending
16242.0,2014-07-21T11:50:45,128.0,english,2014-07-21T11:52:14,active
16243.0,2014-07-21T16:55:46,2066.0,english,,pending
16244.0,2014-07-21T12:44:05,1819.0,french,2014-07-21T12:45:27,active
16245.0,2014-07-22T06:35:20,12941.0,chinese,,pending
16246.0,2014-07-22T03:51:41,59.0,english,,pending
16247.0,2014-07-22T09:49:12,7671.0,spanish,2014-07-22T09:50:26,active
16248.0,2014-07-22T03:45:35,2530.0,french,2014-07-22T03:47:02,active
16249.0,2014-07-22T14:43:49,1067.0,english,,pending
16250.0,2014-07-22T07:29:01,7637.0,english,,pending
16251.0,2014-07-22T16:19:37,9581.0,spanish,2014-07-22T16:20:47,active
16252.0,2014-07-22T06:09:31,194.0,english,2014-07-22T06:10:50,active
16253.0,2014-07-22T17:31:58,6470.0,english,,pending
16254.0,2014-07-22T21:52:03,3438.0,portugese,,pending
16255.0,2014-07-22T13:32:11,8945.0,english,2014-07-22T13:33:53,active
16256.0,2014-07-22T11:51:15,2.0,english,,pending
16257.0,2014-07-22T11:27:04,3544.0,english,2014-07-22T11:28:52,active
16258.0,2014-07-22T15:47:30,1610.0,japanese,2014-07-22T15:49:01,active
16259.0,2014-07-22T13:45:39,2932.0,italian,,pending
16260.0,2014-07-22T14:48:08,3855.0,russian,2014-07-22T14:49:22,active
16261.0,2014-07-22T13:25:20,7557.0,english,,pending
16262.0,2014-07-22T03:22:58,6426.0,english,,pending
16263.0,2014-07-22T16:33:16,6.0,english,,pending
16264.0,2014-07-22T16:28:45,2426.0,french,2014-07-22T16:30:10,active
16265.0,2014-07-22T23:42:47,1792.0,english,2014-07-22T23:44:34,active
16266.0,2014-07-22T14:39:26,6358.0,english,,pending
16267.0,2014-07-22T18:13:30,7883.0,english,,pending
16268.0,2014-07-22T16:33:50,7302.0,french,,pending
16269.0,2014-07-22T02:28:32,8145.0,russian,,pending
